Date(UTC),Price,MarketCap,Supply,TxGrowth,AddressCount,BlockSize,BlockTime,AvgGasPrice,GasUsed,NetworkHash,TransactionFee,NetworkUtilization,BlockReward
2019-02-17,134.28,14086.15034482125,104901328.15625,447945,57096346,22199,20.76,13757940835,29860882794,140520.5263,358455770384085746798,0.9041,12989.34375
2019-02-18,146.53,15373.140138621875,104914625.9375,512455,57149454,24106,20.47,17094399315,31150438004,144791.9973,491581844803940598850,0.93,13297.78125
2019-02-19,144.4,15151.6261099625,104928158.65625,533602,57200590,24581,19.99,373905995022,31990800940,154063.7497,4475319097090383139395,0.9336,13532.71875
2019-02-20,149.23,15660.43136782625,104941575.875,530268,57247521,24759,20.15,16098676684,31658564437,152931.5965,465034300622835283572,0.935,13417.21875
2019-02-21,146.36,15361.2014417275,104954915.5625,544817,57291589,25217,20.22,15306757881,32160208363,152031.7369,449925097909843539379,0.9458,13339.6875
2019-02-22,149.04,15644.46166443,104968207.625,530839,57337943,24969,20.28,14913439608,31958692019,150079.7621,426472235177110008375,0.9431,13292.0625
2019-02-23,159.48,16742.50696801125,104981859.59375,476225,57383379,21843,19.76,14039107293,31537207542,159998.9286,385480492211673279488,0.9055,13651.96875
2019-02-24,133.42,14008.461952205,104995217.75,540201,57426888,24399,20.12,16251853700,31412524215,156160.2762,465383188180238334540,0.923,13358.15625
2019-02-25,139.02,14598.294099256875,105008589.40625,573756,57476686,26690,20.2,17020990610,32472793305,154106.7468,523629388293064313163,0.9579,13371.65625
2019-02-26,137.12,14400.63174034,105022110.125,553925,57532414,26269,20.09,17415861033,32859962542,156426.1998,525221598273230275303,0.9595,13520.71875
2019-02-27,135.94,14278.54239520625,105035621.5625,539516,57588246,25340,20.04,16334617513,32657440136,156143.051,477562144158920547929,0.9535,13511.4375
2019-02-28,136.29,14317.070478407812,105048576.40625,541458,57641363,25117,19.61,18834674068,33081119561,157689.3983,545141762162356907132,0.9472,12954.84375
2019-03-01,136.15,14304.115877154687,105061446.03125,547622,57705913,18943,14.3,12974077284,39420363698,153097.6788,392654013456279247797,0.8235,12869.625
2019-03-02,133.81,14060.096810232813,105075082.65625,526912,57795370,16459,13.35,12153807142,38528471339,153058.8872,357899072965514623856,0.755,13636.625
2019-03-03,131.21,13788.685682298435,105088679.84375,492382,57907490,15337,13.42,12061882513,36141033693,151531.1136,331573277122642774666,0.7108,13597.1875
2019-03-04,126.43,13288.086803565313,105102323.84375,620211,57985080,19803,13.41,12666122902,41736878876,150458.7982,428588539290381891615,0.8196,13644.0
2019-03-05,137.93,14498.660461817188,105116076.71875,598085,58061668,18740,13.34,13496902482,39881457026,152786.6159,429962432665709671021,0.7777,13752.875
2019-03-06,138.49,14559.404194152812,105129642.53125,578932,58136684,17726,13.4,14045984060,37720064716,151340.1074,414372122158229969610,0.7397,13565.8125
2019-03-07,137.65,14472.977245226564,105143314.53125,572685,58217420,17116,13.32,13740882181,37630699661,151877.0796,411223761509560527840,0.7345,13672.0
2019-03-08,134.42,14135.195274110625,105156935.53125,562361,58294568,18800,13.41,13479470622,38737885031,153458.7686,406061047726417003005,0.7608,13621.0
2019-03-09,138.24,14538.76522416,105170466.03125,555854,58380247,17547,13.43,11957111022,38202661271,148650.1467,361402119260147602718,0.7514,13530.5
2019-03-10,136.36,14342.93260108625,105184310.65625,484038,58462814,15045,13.15,12106103256,36152691073,152288.5413,314318252011768066034,0.6973,13844.625
2019-03-11,133.54,14048.117546326876,105197824.96875,536412,58549673,17059,13.38,12484460496,38854223598,148706.84,349931231231276341289,0.7628,13514.3125
2019-03-12,134.37,14137.267134473435,105211484.21875,564306,58652844,17676,13.18,12238102548,38972844083,147963.0717,356544298928265462490,0.7576,13659.25
2019-03-13,132.93,13987.568825114062,105225072.03125,573281,58739928,19134,13.31,11704565023,41098614057,146450.3292,347070014237762076081,0.8058,13587.8125
2019-03-14,132.89,13985.170224230935,105238695.34375,573828,58835285,18486,13.24,11052545157,40305717005,147584.477,322992076778141001808,0.7871,13623.3125
2019-03-15,137.63,14485.867498672187,105252252.40625,553012,58910300,17922,13.31,11016047852,39674989959,147372.303,331674074077323555258,0.7752,13557.0625
2019-03-16,141.68,14914.0965098125,105266067.96875,504183,59002310,16269,13.11,10383394399,37614470302,153072.7414,273071194585700897424,0.7253,13815.5625
2019-03-17,139.74,14711.776714558126,105279638.71875,494872,59110630,15331,13.34,14577386112,36580109837,150878.2844,310670660159560007074,0.7165,13570.75
2019-03-18,138.5,14583.097003140625,105293119.15625,573940,59180827,19382,13.34,195879275790,42577612070,148627.3403,2581240509092469417403,0.8398,13480.4375
2019-03-19,139.46,14686.077947325624,105306739.90625,635940,59255532,21169,13.27,13115885101,42575768618,144234.0276,432020125826984510994,0.8323,13620.75
2019-03-20,140.22,14768.039935974375,105320495.90625,630313,59332690,19680,13.15,12179174942,42081771829,150209.6171,390605270020161648562,0.8151,13756.0
2019-03-21,135.61,14284.354372671563,105334078.40625,618318,59393624,20227,13.4,13904796043,45894918369,148069.7725,566026478143193297982,0.9042,13582.5
2019-03-22,136.76,14407.34986643875,105347688.40625,628700,59460989,19821,13.34,12584442788,43152039321,146786.862,461516868615039952783,0.8463,13610.0
2019-03-23,137.74,14512.479842916875,105361404.40625,561778,59529497,17356,13.26,10993968628,39695293453,147430.1559,349002557102773291591,0.7745,13716.0
2019-03-24,136.21,14353.133061897812,105375031.65625,549073,59619738,16938,13.28,11003609358,39231359540,147221.5813,347354485300581728516,0.7652,13627.25
2019-03-25,133.96,14117.86529966625,105388663.03125,648670,59704810,20021,13.29,12549223821,41444947656,147020.8267,438341073940888850436,0.8098,13631.375
2019-03-26,134.29,14154.463699947188,105402216.84375,629010,59788142,20393,13.42,13059718677,41958099117,142510.2071,456064755704559715762,0.8276,13553.8125
2019-03-27,140.23,14782.479076043435,105415952.90625,625948,59868211,20194,13.2,13596847307,42940357362,141617.4885,501636086284764646809,0.8335,13736.0625
2019-03-28,138.39,14590.395601812188,105429551.28125,634367,59959058,19719,13.38,12197114669,40811638961,141422.8001,434039074008423563347,0.8023,13598.375
2019-03-29,144.41,15227.03665848969,105443090.21875,640352,60036628,20950,13.38,12576130900,45327181927,141987.9888,488682081683830539758,0.8923,13538.9375
2019-03-30,143.29,15110.887896612812,105456681.53125,667967,60105639,20715,13.38,10413550419,43858855701,136800.333,383162137229206799622,0.8626,13591.3125
2019-03-31,142.4,15018.97651835,105470340.71875,646230,60163582,19955,13.29,10558447429,44736287837,137794.0603,391446841416616309597,0.8741,13659.1875
2019-04-01,141.85,14962.910688345313,105484037.28125,687574,60237017,20491,13.23,12552870066,44030984417,145052.8084,489840583362310187192,0.8598,13696.5625
2019-04-02,164.93,17399.72858447219,105497657.09375,758900,60320154,23063,13.31,13857811373,44877692527,143434.3513,563939199619268482049,0.8839,13619.8125
2019-04-03,161.18,17006.296671656874,105511209.03125,746605,60394994,23145,13.42,16783552076,45894954167,142099.9699,666422049032731538909,0.908,13551.9375
2019-04-04,158.07,16680.327300377812,105524940.21875,673520,60462931,21792,13.29,13718910474,42149491093,146678.0654,505040702815719330288,0.8259,13731.1875
2019-04-05,166.39,17560.564456192187,105538580.78125,621924,60541481,19259,13.21,11844298751,38726714169,145454.2284,393319036376341412584,0.7562,13640.5625
2019-04-06,166.28,17551.21808564875,105552189.59375,559039,60638085,17014,13.25,10759382633,37417754638,146623.543,344123749928134284702,0.7268,13608.8125
2019-04-07,175.57,18534.199142999067,105565866.28125,572886,60731219,17631,13.13,11332764771,36566101424,145749.6505,352488614210273132326,0.7086,13676.6875
2019-04-08,181.06,19116.239665758127,105579585.03125,668000,60814016,20225,13.22,12537949552,42220874038,146577.5911,449945245196768405204,0.8217,13718.75
2019-04-09,176.3,18616.084294834374,105593217.78125,656914,60896642,19618,13.19,12040035380,39688384813,147734.0918,397350785497714924062,0.7735,13632.75
2019-04-10,177.39,18733.61665539281,105606948.84375,674070,60991939,22604,13.18,15258127612,43345835713,151042.7971,542728767089340546335,0.8424,13731.0625
2019-04-11,165.24,17452.73379016125,105620514.34375,729032,61068661,24120,13.31,12499489602,44470427909,150418.3563,463796051783452031061,0.8736,13565.5
2019-04-12,164.56,17383.1475525675,105634100.34375,694793,61136009,20339,13.28,11673635693,40916157239,149367.7831,404613992119429495458,0.7991,13586.0
2019-04-13,164.53,17382.23253914156,105647800.03125,614291,61216732,17601,13.08,10652876605,37391327889,152091.1421,332295175279968290654,0.7241,13699.6875
2019-04-14,168.68,17822.97129331375,105661437.59375,551055,61297179,17002,13.26,10388886423,37321591275,153896.4586,310354655847063528665,0.7298,13637.5625
2019-04-15,160.3,16939.726029034377,105675146.78125,622058,61392471,21486,13.16,10617255578,41931360165,154386.8729,354372094255897745475,0.8172,13709.1875
2019-04-16,166.9,17639.461737046877,105688806.09375,656461,61473358,22688,13.21,10784749556,45078468225,151780.8453,412885718539057725579,0.8827,13659.3125
2019-04-17,167.02,17654.411512819373,105702380.03125,681896,61578463,20874,13.3,11272692912,42254922636,148013.0854,433035932405946208491,0.8298,13573.9375
2019-04-18,174.6,18458.00975334375,105715977.96875,697650,61689002,21212,13.27,11933245058,43956683963,147588.2697,450457669311787909098,0.8597,13597.9375
2019-04-19,174.13,18410.708879114063,105729678.28125,693183,61791506,20811,13.19,11036616753,40298095179,150842.0119,372532128951198165919,0.7835,13700.3125
2019-04-20,173.96,18395.10287517875,105743290.84375,686824,61893168,20168,13.33,8988625935,38722063179,149431.5319,291326612628380136593,0.7623,13612.5625
2019-04-21,170.3,18010.419266003126,105757012.71875,631190,61991127,20870,13.17,9504825894,41490054924,150581.2768,311141004726166221685,0.805,13721.875
2019-04-22,171.9,18181.977447796875,105770665.78125,719306,62113000,21123,13.23,10745867154,41747056633,152211.0941,360044816999621679915,0.8143,13653.0625
2019-04-23,170.66,18053.132537295623,105784205.65625,729268,62237145,21970,13.51,11225045012,42439955078,150491.558,389700714467281574379,0.844,13539.875
2019-04-24,166.05,17567.72583678281,105797806.90625,668917,62361456,20009,13.27,12141527708,41123651051,147605.7983,368622649678479680899,0.8059,13601.25
2019-04-25,152.99,16188.100051118436,105811491.28125,680812,62454375,20132,13.14,10528010066,39121900618,148047.3709,318585453870780360643,0.7589,13684.375
2019-04-26,156.45,16556.36004471094,105825247.96875,661061,62559755,20024,13.16,12095560071,40518820309,148934.0643,407862070775423498577,0.7882,13756.6875
2019-04-27,158.36,16760.65407816625,105838937.09375,562687,62638942,16417,13.13,9632992552,34658137362,151569.4474,263999822988733953846,0.6704,13689.125
2019-04-28,158.05,16729.993418520316,105852536.65625,593482,62715640,17957,13.23,9399212617,37227949798,150065.793,276424986178433571731,0.7321,13599.5625
2019-04-29,156.69,16588.17766414406,105866217.78125,628989,62794234,19214,13.21,10356343230,38573360303,152499.316,308482304567180649111,0.7522,13681.125
2019-04-30,164.39,17405.59125907219,105879866.53125,707771,62869677,20890,13.24,10119622328,42019403750,154027.76,332816971546389787296,0.8226,13648.75
2019-05-01,161.42,17093.337754031876,105893555.65625,703790,62957953,20186,13.12,9786414125,41038897810,153722.9371,347049120102901137716,0.7957,13689.125
2019-05-02,161.29,17081.772323282188,105907200.21875,626308,63036725,24056,13.21,40480290586,45131761398,152292.7053,779257986582213198815,0.8788,13644.5625
2019-05-03,168.24,17820.0956500875,105920682.65625,670882,63114381,21965,13.38,10997063020,41255547454,149734.1014,377235369434260399978,0.8152,13482.4375
2019-05-04,163.61,17331.945492981562,105934511.90625,623395,63187855,18463,13.01,10092628539,38682539142,157316.5166,312588271054328781893,0.7426,13829.25
2019-05-05,163.94,17369.139265288126,105948147.28125,637464,63267970,19106,13.27,9698121519,39705294286,156285.5768,322436433955546726846,0.7793,13635.375
2019-05-06,173.7,18405.549911784372,105961715.09375,706135,63347355,24830,13.36,10589774139,45208594840,152371.8572,394664474888322227637,0.8897,13567.8125
2019-05-07,168.59,17866.38200687719,105975336.65625,658146,63425962,28009,13.29,12582212961,49103013450,155268.599,469331553361572710395,0.9615,13621.5625
2019-05-08,171.42,18168.619214686874,105988911.53125,686996,63503107,24559,13.36,10988087035,45504951018,153710.6,396119251758526817925,0.899,13574.875
2019-05-09,170.86,18111.590892901873,106002521.90625,718440,63582142,22854,13.31,10636414510,44872105890,154275.3123,385012315730408105340,0.8819,13610.375
2019-05-10,172.5,18287.803292109373,106016250.96875,736762,63682881,22895,13.15,11387738585,45379669435,154745.8825,428289673154478738585,0.8824,13729.0625
2019-05-11,192.44,20404.38314929125,106029843.84375,742337,63776929,22665,13.19,10905004770,43750021377,155036.8502,364548831687808886783,0.8562,13592.875
2019-05-12,188.14,19951.030233946876,106043532.65625,715827,63859226,21533,13.12,10835160355,42436007310,157778.9209,363428942254162141747,0.8245,13688.8125
2019-05-13,195.83,20769.159365569067,106057087.09375,758695,63960751,23003,13.22,13689484729,44218548709,155740.5065,469420814572339215109,0.8707,13554.4375
2019-05-14,217.16,23034.33631918125,106070806.40625,830785,64073829,24211,13.08,13338733306,47844313875,160908.952,529145568702743526459,0.9249,13719.3125
2019-05-15,248.64,26376.86228667,106084549.09375,847606,64193538,25388,13.04,16275386400,48894301884,162979.116,661284199725175397547,0.9453,13742.6875
2019-05-16,264.47,28059.771689013443,106098127.15625,908208,64314061,26549,13.37,21005575115,48029862890,161412.0335,907415080283009927083,0.9478,13578.0625
2019-05-17,244.84,25980.44034279875,106111911.21875,810320,64419715,25690,13.07,18212850135,48547285772,170929.3098,740510659253388817640,0.9434,13784.0625
2019-05-18,233.96,24829.11784914375,106125482.34375,735420,64519160,23032,13.19,14709151796,48021098995,171711.2012,557079293089372770521,0.9378,13571.125
2019-05-19,260.9,27691.683925565623,106139072.15625,752431,64621792,21899,13.24,14046405891,45914348177,168230.642,481723832745491257591,0.8998,13589.8125
2019-05-20,252.1,26761.064512015626,106152576.40625,860161,64713701,24951,13.32,15523993957,46419904661,165541.0784,567687031982250890155,0.9149,13504.25
2019-05-21,254.94,27065.983390910624,106166091.59375,812799,64833070,23950,13.28,12949937514,46743327954,163076.6483,465357809709244166183,0.9225,13515.1875
2019-05-22,243.46,25850.522338230625,106179751.65625,873384,64928428,25634,13.21,16439389013,47046123182,164945.575,640879756465209679670,0.92,13660.0625
2019-05-23,245.6,26081.071279525,106193286.96875,846724,65033545,25428,13.38,14469157604,46998393744,162420.2795,552521722338055158730,0.9286,13535.3125
2019-05-24,249.61,26510.300978266558,106206886.65625,904057,65142733,25641,13.21,15059891209,46180187015,159701.1251,596560455100532398784,0.9039,13599.6875
2019-05-25,251.49,26713.432533809064,106220655.03125,839949,65246947,23055,13.04,12137206615,44798872647,162225.7339,444604120351161052526,0.8597,13768.375
2019-05-26,268.26,28498.41535509937,106234307.59375,763094,65338277,21835,13.18,10795166754,42512386843,161032.7064,359586246278930226406,0.8278,13652.5625
2019-05-27,271.83,28881.36449085469,106247892.03125,941733,65446335,26746,13.21,14709981473,47388421901,165801.474,616238235263269363943,0.927,13584.4375
2019-05-28,271.45,28844.657462623436,106261401.59375,910535,65564460,25652,13.31,15120065441,46676642604,161367.1711,598339885072559692453,0.9204,13509.5625
2019-05-29,269.6,28651.805824525,106275244.15625,947509,65687052,26071,12.96,16609583268,49364278740,171496.9579,665451469598683074483,0.9449,13842.5625
2019-05-30,254.45,27045.14385163281,106288637.65625,891907,65787698,25711,13.41,17362707848,46363763067,168020.9482,693342959867740120128,0.9199,13393.5
2019-05-31,267.42,28427.385125443125,106302389.96875,870676,65925145,23397,13.09,15875042148,47333735726,169060.8842,621670157095932194653,0.9143,13752.3125
2019-06-01,264.71,28142.914671679064,106316023.84375,956751,66121037,25187,13.25,13503119540,47362841756,169032.1384,597692901645776238987,0.9304,13633.875
2019-06-02,269.31,28635.613020917808,106329557.09375,890894,66305773,24320,13.24,10838097166,44724085449,170485.9048,421116951518706531932,0.876,13533.25
2019-06-03,249.61,26544.29015355781,106343055.78125,889067,66457950,25335,13.33,13640935323,46339809679,163195.0397,530903657384092281488,0.9174,13498.6875
2019-06-04,241.1,25642.582566271874,106356626.15625,891955,66563213,25298,13.25,14336552294,46829722033,164488.7217,538360868865038713044,0.9156,13570.375
2019-06-05,246.16,26184.1106864025,106370290.40625,799392,66653053,23410,13.16,14726678555,45891214202,162120.4283,517528171914267558469,0.8969,13664.25
2019-06-06,249.43,26535.358711441557,106383990.34375,824817,66769949,23387,13.1,12778204456,47440519793,168419.0153,489340277278434931048,0.9197,13699.9375
2019-06-07,249.54,26550.433077976875,106397503.71875,758454,66866768,22693,13.34,13551596264,44725474230,167649.4198,453830995374378551916,0.8821,13513.375
2019-06-08,244.4,26006.8447416375,106410985.03125,992653,66938268,28245,13.3,17865004622,46050070622,163030.2239,722150219466950302144,0.9101,13481.3125
2019-06-09,231.43,24629.817428096558,106424480.09375,715741,67032880,20388,13.3,11772205947,44396234970,159778.6588,350745638782078907313,0.8726,13495.0625
2019-06-10,247.96,26392.42506829875,106438236.28125,963694,67106074,27708,13.05,18767554680,46980076087,163745.7268,767522840951009755620,0.9118,13756.1875
2019-06-11,245.16,26097.72188599125,106451794.28125,930038,67182793,27086,13.2,15302451335,47375191771,161584.9525,597194272175050343008,0.9271,13558.0
2019-06-12,263.05,28005.715060620314,106465368.03125,860682,67267710,24645,13.27,10704744804,46666159224,161245.1261,387462395878498020869,0.9165,13573.75
2019-06-13,255.09,27161.712350220936,106478938.21875,749758,67364217,22168,13.22,12498549026,46509414778,158745.7391,393640417610607208214,0.9079,13570.1875
2019-06-14,263.76,28088.4781119075,106492561.84375,825364,67450291,23694,13.17,14507586823,46682769815,159829.0172,509056145446256739767,0.9109,13623.625
2019-06-15,269.22,28673.588319481874,106506159.71875,938952,67533236,26219,13.31,16655327552,46366210294,160137.3641,650059710585365275566,0.911,13597.875
2019-06-16,268.53,28603.77638622844,106519853.96875,888979,67619745,23509,13.13,11744583227,44496676798,160811.7646,387647440116860303569,0.8649,13694.25
2019-06-17,273.92,29181.65442824,106533493.09375,944094,67728150,26723,13.21,18033291141,46712422394,161713.7849,720796944870326124481,0.916,13639.125
2019-06-18,264.51,28182.738265967808,106546967.09375,850016,67863603,24478,13.28,14140107747,46829908104,160000.6762,486262833775060922494,0.9203,13474.0
2019-06-19,269.01,28665.849074802187,106560533.34375,886054,67956476,26787,13.26,15149051110,47122430639,163011.8685,568027638809633672231,0.922,13566.25
2019-06-20,272.21,29010.55286769719,106574162.84375,985024,68045799,28152,13.25,19171082160,47206516738,162069.9412,777395717441240846707,0.9233,13629.5
2019-06-21,296.03,31553.13628466781,106587630.59375,777627,68158248,22975,13.32,13132476474,43173945070,159418.4325,409162890399560102257,0.8532,13467.75
2019-06-22,309.41,32983.518472537195,106601333.09375,758133,68268551,21933,13.11,13079405563,42055164362,159827.2427,383761417486020232167,0.8151,13702.5
2019-06-23,307.37,32770.250004592184,106614991.71875,773499,68363811,22344,13.22,12904678821,41291651320,162318.9054,402142929856901067817,0.808,13658.625
2019-06-24,311.22,33184.97573749312,106628673.40625,809637,68482611,24260,13.1,14343913979,43949440958,166178.5326,479551355699422562429,0.8541,13681.6875
2019-06-25,316.53,33755.49169987781,106642314.15625,932194,68580407,26961,13.17,18442820009,46413301200,167034.8124,720566889050071667296,0.9047,13640.75
2019-06-26,333.76,35597.50087565,106655982.96875,848601,68690081,27234,13.16,18226501386,48242921157,174451.6268,703805023221904307741,0.9397,13668.8125
2019-06-27,294.07,31368.32205809531,106669575.46875,814118,68802037,25364,13.26,20536617245,48078566713,172580.466,773847825111018023901,0.9417,13592.5
2019-06-28,309.37,33004.586272889064,106683215.15625,1004170,68893581,28620,13.21,17836887762,47245159451,169995.0119,752316174743894526583,0.924,13639.6875
2019-06-29,317.32,33857.04334129625,106696846.53125,733337,68986319,21175,13.18,14969393891,39003892119,174666.3416,480848501071818870416,0.7588,13631.375
2019-06-30,290.15,30962.046234426558,106710481.59375,685958,69056935,20644,13.18,16147637271,38256789901,174456.9459,471733301731478950957,0.7455,13635.0625
2019-07-01,294.17,31395.02686987218,106724094.46875,951985,69134853,27639,13.16,19512205713,45307646635,172460.4335,783261353958772595828,0.8806,13612.875
2019-07-02,291.61,31125.79045682219,106737733.46875,895054,69220907,26119,13.25,15735865298,45784618464,175169.9131,586406619538677221495,0.8945,13639.0
2019-07-03,302.17,32257.034721412183,106751281.46875,753227,69326918,23075,13.2,13480141945,44953815609,169411.2432,417480016325382126039,0.8804,13548.0
2019-07-04,283.1,30225.146596046874,106764912.03125,747514,69425259,22679,13.21,12364123019,41952762977,168938.6016,378309812399594068277,0.819,13630.5625
2019-07-05,287.9,30741.51284900937,106778439.90625,849080,69503626,24935,13.24,14987264501,42715588995,169048.8549,520894479312113491083,0.8375,13527.875
2019-07-06,287.98,30754.02474851437,106792224.28125,754040,69595362,26562,13.04,14142027457,42335203891,174383.7818,458957922609819633645,0.8171,13784.375
2019-07-07,306.43,32728.536945215306,106805916.34375,582067,69700333,25644,13.06,11147195619,38243194614,171995.4145,292500517738876276151,0.7386,13692.0625
2019-07-08,313.34,33470.84661947937,106819578.15625,809796,69788894,30983,13.08,15397601493,43061046372,170731.7849,533539068475715204569,0.8395,13661.8125
2019-07-09,307.89,32892.88958303906,106833250.78125,771955,69879358,23460,13.03,13383300658,43445070569,174574.869,442101563412205136815,0.8426,13672.625
2019-07-10,288.64,30840.27937518,106846865.90625,736096,69973737,22416,13.19,12326418288,41370585703,175227.6061,375450974091071049651,0.809,13615.125
2019-07-11,268.56,28698.4695849525,106860551.03125,975288,70050048,28000,13.15,17687551350,46059938470,179304.7615,731771198653946513165,0.8962,13685.125
2019-07-12,275.41,29434.180914187808,106874045.65625,726392,70152366,22371,13.38,13888489542,42144057433,179359.1291,422040523332082899757,0.8324,13494.625
2019-07-13,268.94,28746.377256393123,106887697.09375,587283,70238269,17767,13.17,11680585984,35740368392,178738.4731,310646839328341007799,0.6954,13651.4375
2019-07-14,226.16,24176.8383280875,106901478.28125,613490,70319117,19199,13.0,14577611095,39643225171,182054.5074,405898060718156365986,0.7604,13781.1875
2019-07-15,228.14,24391.58365839937,106914980.53125,743294,70426260,36630,13.32,14426857237,44732959212,180056.646,497647511036428430858,0.8825,13502.25
2019-07-16,198.71,21247.76743250844,106928526.15625,1003278,70489299,30145,13.37,22122486062,46872912292,174846.4557,1016430910246850293020,0.9284,13545.625
2019-07-17,211.29,22595.81199067969,106942174.21875,830029,70565526,25513,13.22,19083353124,45839158146,179646.5336,740726374878252800373,0.899,13648.0625
2019-07-18,226.09,24181.654676044687,106955878.96875,667874,70651263,25430,12.98,13195635523,42200475154,179801.3623,378335949684812136601,0.8161,13704.75
2019-07-19,221.28,23670.180679215,106969363.15625,815548,70719333,24035,13.29,17348942255,42503784373,173673.0553,598178411916682456372,0.8366,13484.1875
2019-07-20,228.71,24468.09783249219,106983069.53125,584085,70814148,17756,13.02,11840097601,37385012405,177854.7534,287871159164884497206,0.7194,13706.375
2019-07-21,225.4,24117.02372944375,106996556.03125,522416,70911714,16272,13.21,12479706324,34552918086,173257.495,273519755709476961263,0.6762,13486.5
2019-07-22,217.22,23244.760918373126,107010224.28125,640666,71009097,19019,13.07,12142840638,37882509038,172778.6891,318683400911392741198,0.7331,13668.25
2019-07-23,212.21,22711.53955763719,107023889.34375,606795,71109030,19176,13.03,13450918814,37709699473,175478.344,347101450183944460145,0.7295,13665.0625
2019-07-24,216.66,23190.756239750626,107037553.03125,907213,71185310,26210,13.1,18814448444,44545540143,176912.3762,736252411544568407805,0.8676,13663.6875
2019-07-25,219.41,23488.084888457186,107051113.84375,949864,71262134,27839,13.3,17932204080,46406253490,175360.1291,726772894122951989460,0.9133,13560.8125
2019-07-26,219.23,23471.81268538219,107064784.40625,640260,71363320,19444,13.16,12838413297,42026126081,174397.9111,360854794329333926621,0.8158,13670.5625
2019-07-27,219.85,23541.20063330469,107078465.46875,577697,71453650,17755,13.09,11947823376,41331053427,179382.5403,335070288414844272366,0.7988,13681.0625
2019-07-28,211.15,22612.482141098444,107092030.03125,572697,71558757,17274,13.14,10847884346,41079658842,176411.9848,261507477742059137255,0.7959,13564.5625
2019-07-29,211.52,22654.95951769,107105519.65625,676990,71651145,20132,13.27,12397806559,41064971548,175646.1396,348035384126405658475,0.8062,13489.625
2019-07-30,209.82,22475.763939695626,107119263.84375,715782,71736085,20527,13.03,12981815912,42665278458,180307.3545,380940767996535594452,0.8212,13744.1875
2019-07-31,218.7,23429.940387046874,107132786.40625,684284,71823911,20452,13.22,13135247596,44134304019,174941.351,409461194940422528302,0.8632,13522.5625
2019-08-01,217.51,23305.39568935469,107146318.28125,877643,71893199,25699,13.37,18322408906,45737780746,173228.7337,706762330574441806607,0.9023,13531.875
2019-08-02,217.7,23328.752783546875,107160095.46875,768312,71972389,22452,13.03,14823555455,43475084335,176081.4457,492173487024379538607,0.8355,13777.1875
2019-08-03,217.73,23334.945057769062,107173770.53125,783492,72050562,22397,13.08,17617275530,42613281734,178405.7882,574254800738530972951,0.824,13675.0625
2019-08-04,222.7,23870.626930153125,107187368.34375,569134,72146482,18037,13.15,10409458393,39792864287,180738.4185,262589046260636185493,0.7735,13597.8125
2019-08-05,233.19,24998.205132368443,107201016.90625,718438,72232436,21331,13.11,12210509054,43510175696,183235.7199,367298889386145193628,0.8445,13648.5625
2019-08-06,228.7,24519.98345820937,107214619.40625,732052,72339760,21464,13.14,12165349434,46802710127,182823.2826,399677392359270152381,0.9083,13602.5
2019-08-07,225.99,24232.525713340314,107228309.71875,742477,72430321,21790,13.1,11738350907,45632237357,184308.3472,372357085104384855877,0.8804,13690.3125
2019-08-08,221.18,23719.74810454937,107241830.65625,692736,72507060,21149,13.26,12955325988,44510800538,182923.0343,390582468011035092924,0.8718,13520.9375
2019-08-09,210.47,22574.037888329687,107255370.78125,721762,72590239,21193,13.17,13282666611,43062666206,181114.8757,411540538046807360326,0.8392,13540.125
2019-08-10,206.26,22125.324894726877,107269101.59375,630929,72678252,18119,13.01,12206554100,40025574152,186207.4469,321574615003184185734,0.7712,13730.8125
2019-08-11,216.39,23214.889448509686,107282635.28125,582507,72771462,16995,13.17,11603713466,38876611860,181715.4689,287094948965910305999,0.7578,13533.6875
2019-08-12,211.28,22669.5653077525,107296314.40625,712949,72876019,20175,13.01,12880972727,42552930746,184513.6914,379614137912085464028,0.8205,13679.125
2019-08-13,208.62,22386.986820073125,107309878.34375,698671,72978743,20533,13.19,18843208007,40869092248,183968.935,442189111129727963975,0.7947,13563.9375
2019-08-14,186.49,20014.770104135314,107323556.78125,736647,73062589,21869,13.12,12123884054,45760235706,182841.3072,423557030430017902254,0.8854,13678.4375
2019-08-15,188.24,20205.1289214775,107337063.96875,689076,73143361,20987,13.23,14148150754,45183685444,182862.8915,495115214127142572663,0.8804,13507.1875
2019-08-16,185.41,19903.899874849067,107350735.53125,718875,73223928,21163,13.07,12115168092,43127230037,182737.0873,380932535910019507834,0.8358,13671.5625
2019-08-17,185.69,19936.491936904065,107364381.15625,641106,73306218,18717,13.07,10569108357,40334874395,186578.2674,285605634390667735596,0.7785,13645.625
2019-08-18,194.77,20914.001306847807,107377939.65625,627260,73386237,18467,13.18,11034378823,39565500580,179556.5396,292731797020734277892,0.7681,13558.5
2019-08-19,202.43,21739.24529609656,107391420.71875,724461,73458135,21289,13.29,13799990972,45653690351,179945.771,458941730801326585089,0.8952,13481.0625
2019-08-20,196.55,21110.461293782806,107405043.46875,733520,73538608,21151,13.16,13732033156,46539627909,178785.0863,469550973645114680538,0.9052,13622.75
2019-08-21,187.32,20121.66599611875,107418673.90625,731500,73626964,21228,13.09,16137663683,47078815215,177566.9045,559503433834393622160,0.9131,13630.4375
2019-08-22,190.74,20491.604792113125,107432131.65625,737144,73699065,21494,13.24,14728994674,45865344353,171272.3935,489346336601247561157,0.8959,13457.75
